CityID;xCoord;yCoord;Population
City107852;0.230458;0.068812;1
City107853;-0.010237;0.07665;1
City107854;-0.152359;0.006543;1
City107856;0.128935;-0.175325;1
City107857;0.007434;0.011022;1
City107858;0.000894;-0.146442;1
City107859;-0.177051;-0.112478;1
City107862;0.108272;0.103646;1
City107863;-0.134126;-0.1483;1
City107864;0.066544;-0.097432;1
City107865;0.159755;-0.103802;1
City107866;0.134483;-0.164546;1
City107867;-0.150529;-0.022598;1
City107869;0.204831;0.087095;1
City107870;0.052135;-0.036974;1
City107874;-0.075282;-0.061794;1
City107876;-0.175161;0.201782;1
City107877;-0.173211;-0.063883;1
City107878;0.049621;0.021897;1
City107879;-0.161728;0.051663;1
City107880;0.189416;-0.097868;1
City107882;0.066206;-0.09861;1
City107883;-0.120114;0.13978;1
City107884;-0.344478;-0.042029;1
City107885;-0.138847;-0.014395;1
City107888;-0.000578;-0.137908;1
City107890;0.070446;-0.168622;1
City107892;0.267824;-0.029052;1
City107893;0.001631;0.110645;1
City107894;0.215164;0.104861;1
City107895;0.081271;0.071068;1
City107897;-0.101517;-0.055944;1
City107899;-0.123756;-0.038368;1
City107900;-0.040225;-0.20847;1
City107902;-0.065843;-0.095944;1
City107904;0.04549;0.026868;1
City107905;-0.159732;-0.077137;1
City107907;0.181221;-0.162573;1
City107908;-0.15449;-0.084057;1
City107909;0.226936;-0.158619;1
City107910;0.015404;0.036997;1
City107911;0.090371;-0.159677;1
City107912;0.301945;0.091343;1
City107914;0.099493;0.085598;1
City107915;0.221052;-0.050185;1
City107916;-0.089923;-0.015798;1
City107917;0.19074;0.174862;1
City107918;-0.128314;-0.119327;1
City107921;0.015991;-0.091986;1
City107922;-0.068152;0.076803;1
City107923;0.270395;-0.005875;1
City107925;0.012499;-0.064665;1
City107926;0.041593;0.170727;1
City107929;0.260238;-0.064662;1
City107931;-0.15019;-0.023932;1
City107932;0.147417;-0.027914;1
City107933;-0.30155;0.003031;1
City107936;-0.109788;-0.119826;1
City107937;0.113975;0.016342;1
City107938;0.074832;-0.104015;1
City107939;-0.135979;-0.176415;1
City107940;0.024483;-0.047097;1
City107941;-0.106211;-0.016379;1
City107942;0.004662;-0.179011;1
City107943;-0.130592;0.155389;1
City107946;0.050304;0.024118;1
City107947;0.191519;-0.014509;1
City107948;0.161793;0.200812;1
City107949;-0.001644;-0.264238;1
City107951;-0.159241;0.138588;1
City107953;0.165932;0.160555;1
City107958;-0.14141;-0.045048;1
City107962;0.264063;-0.111655;1
City107964;-0.14805;0.115032;1
City107965;0.002167;-0.110513;1
City107966;-0.268317;0.012432;1
City107967;-0.115783;-0.101248;1
City107968;0.120808;0.028177;1
City107969;-0.078175;-0.069026;1
City107970;-0.016516;0.232687;1
City107971;0.090866;0.06784;1
City107972;-0.17268;0.153434;1
City107973;-0.13788;0.084238;1
City107976;-0.246995;-0.083519;1
City107977;0.216378;0.233355;1
City107979;-0.153316;-0.070285;1
City107980;-0.180755;0.259907;1
City107981;0.044869;-0.133492;1
City107982;-0.081837;-0.075382;1
City107983;0.247867;0.131175;1
City107987;-0.232734;0.02346;1
City107988;0.076716;-0.04881;1
City107989;-0.010742;-0.089854;1
City107993;-0.071764;-0.041147;1
City107994;-0.106156;-0.231674;1
City107997;-0.038366;0.077534;1
City107998;-0.100811;-0.086146;1
City107999;0.206191;-0.101486;1
City108000;0.112398;-0.128012;1
City108001;-0.375958;0.002996;1
City108003;0.169636;-0.060808;1
City108004;-0.128725;-0.00896;1
City108005;0.049903;-0.174776;1
City108006;-0.094315;0.014697;1
City108009;-0.00877;0.174964;1
City108010;0.162241;-0.152966;1
City108011;-0.121119;0.092319;1
City108012;-0.025667;-0.140624;1
City108013;-0.091926;0.039499;1
City108016;0.137056;0.063751;1
City108017;-0.140044;0.192653;1
City108019;0.246367;-0.045687;1
City108020;0.27039;0.066717;1
City108021;-0.082408;0.121548;1
City108024;0.097778;0.073068;1
City108026;0.105336;0.022819;1
City108030;0.129286;0.153243;1
City108036;-0.12244;0.154155;1
City108037;0.058086;0.193627;1
City108038;-0.167123;0.101382;1
City108040;0.219434;0.024162;1
City108041;-0.050486;-0.04242;1
City108042;-0.050137;-0.188508;1
City108043;-0.136525;-0.058459;1
City108045;0.10725;-0.147538;1
City108046;-0.229276;0.164028;1
City108047;-0.2003;0.136262;1
City108048;0.004846;-0.051173;1
City108049;-0.121281;0.282329;1
City108050;0.104307;-0.012813;1
City108051;-0.134756;0.149773;1
City108053;-0.048961;-0.019989;1
City108058;0.016643;-0.023103;1
City108059;-0.132702;0.181537;1
City108061;-0.140613;0.122748;1
City108064;0.217519;0.065707;1
City108065;0.057513;0.225343;1
City108067;0.04538;-0.215796;1
City108069;-0.000172;-0.039627;1
City108070;-0.049483;-0.148677;1
City108071;0.107595;0.031622;1
City108072;-0.208647;-0.10979;1
City108073;-0.076877;-0.093291;1
City108074;0.087358;0.020132;1
City108076;0.307296;0.05574;1
City108077;-0.162091;-0.010003;1
City108081;0.088062;-0.138652;1
City108082;0.272888;0.133836;1
City108083;-0.125252;-0.024005;1
City108084;-0.164859;-0.231253;1
City108086;-0.140278;-0.045689;1
City108088;0.004992;-0.068143;1
City108092;-0.016854;-0.148857;1
City108093;-0.11791;0.078061;1
City108095;-0.154531;0.24936;1
City108096;-0.251537;0.096624;1
City108097;0.136053;-0.059944;1
City108100;0.16781;-0.021995;1
City108103;-0.018741;0.148683;1
City108107;-0.137953;-0.17859;1
City108108;0.266264;-0.004161;1
City108109;0.085669;0.144111;1
City108112;0.044879;-0.175986;1
City108113;0.228327;-0.05197;1
City108116;0.012991;-0.12915;1
City108119;-0.120809;0.112292;1
City108120;-0.157142;-0.008104;1
City108121;-0.168675;-0.037461;1
City108122;0.10396;-0.230534;1
City108123;-0.118627;-0.088244;1
City108126;-0.104511;0.08138;1
City108127;0.258136;0.080602;1
City108128;-0.186017;0.055483;1
City108129;0.224452;0.002141;1
City108131;0.057534;-0.21554;1
City108132;0.207734;-0.002798;1
City108135;0.088227;-0.175928;1
City108136;0.101451;0.06633;1
City108137;-0.05356;-0.100155;1
City108138;-0.210898;0.02133;1
City108139;-0.132953;0.099875;1
City108140;0.082681;-0.065963;1
City108142;-0.101632;0.234479;1
City108144;0.053488;0.207259;1
City108145;-0.111703;-0.002707;1
City108146;-0.012947;-0.171026;1
City108147;0.067093;0.094062;1
City108148;-0.16009;0.124167;1
City108153;-0.132394;-0.137308;1
City108155;-0.080148;0.224864;1
City108156;-0.095603;-0.081786;1
City108157;-0.078603;0.2668;1
City108158;0.014137;-0.116268;1
City108160;0.110851;-0.196223;1
City108162;-0.15687;-0.138667;1
City108166;0.271277;-0.05088;1
City108169;0.101192;-0.182394;1
City108170;-0.103264;0.035379;1
City108171;0.223101;-0.042709;1
City108172;-0.09425;-0.145413;1
City108173;-0.014553;-0.084119;1
City108176;0.019602;-0.12361;1
City108177;0.300379;0.057148;1
City108179;0.074616;-0.153622;1
City108180;0.099529;-0.056466;1
City108181;0.066959;-0.149511;1
City108183;-0.072173;-0.085407;1
City108184;0.201944;-0.131807;1
City108185;0.28529;0.02837;1
City108187;0.086015;-0.135042;1
City108189;-0.003396;0.005834;1
City108191;-0.013933;-0.0307;1
City108193;0.055573;0.19424;1
City108194;-0.105647;-0.0522;1
City108195;0.099165;-0.154565;1
City108197;-0.088287;0.065707;1
City108202;-0.09784;0.001697;1
City108203;0.006423;-0.141154;1
City108204;-0.176788;0.052806;1
City108206;0.06324;-0.02916;1
City108207;0.102773;-0.160801;1
City108208;-0.210567;0.123554;1
City108209;-0.099709;0.06042;1
City108210;-0.199135;0.090285;1
City108211;-0.133405;0.16874;1
City108212;-0.086161;0.000647;1
City108215;-0.066628;-0.032223;1
City108216;-0.159795;0.185807;1
City108217;-0.076396;0.189571;1
City108218;0.150947;0.021432;1
City108222;-0.185741;0.194636;1
City108225;-0.031434;0.004904;1
City108229;0.11304;-0.014226;1
City108231;0.117801;0.077541;1
City108233;-0.050397;0.029648;1
City108236;0.333163;-0.107684;1
City108237;-0.076017;-0.123935;1
City108238;0.25892;-0.078828;1
City108240;0.08729;-0.116385;1
City108241;0.079199;0.1265;1
City108243;0.184869;-0.031754;1
City108246;0.036208;0.022427;1
City108249;-0.089135;-0.001123;1
City108250;-0.05236;-0.027999;1
City108252;-0.190036;-0.010994;1
City108253;-0.150743;-0.263808;1
City108255;-0.286216;0.008452;1
City108257;-0.140948;0.229202;1
City108258;0.007236;-0.148928;1
City108259;0.2105;0.118389;1
City108260;-0.050617;0.208453;1
City108261;-0.059008;-0.054786;1
City108262;-0.265873;0.065149;1
City108264;-0.304448;-0.029899;1
City108265;0.166996;-0.140282;1
City108266;-0.158531;0.066474;1
City108267;-0.031664;-0.022474;1
City108268;-0.130859;0.089673;1
City108270;-0.326967;0.02032;1
City108273;-0.131815;0.242141;1
City108274;-0.004069;-0.30485;1
City108276;-0.313714;0.037532;1
City108277;0.111786;-0.182359;1
City108279;-0.031727;0.152423;1
City108281;0.022136;-0.162489;1
City108282;0.203658;-0.110848;1
City108284;-0.087402;0.166013;1
City108287;-0.17721;0.110167;1
City108288;-0.24629;-0.020246;1
City108289;-0.377818;-0.018676;1
City108290;-0.201726;-0.05282;1
City108291;0.340682;-0.066199;1
City108292;0.091442;-0.23507;1
City108297;0.049218;0.107275;1
City108298;-0.158793;0.240728;1
City108300;-0.163583;-0.111157;1
City108301;0.056329;-0.168162;1
City108303;-0.142155;-0.053879;1
City108304;0.187242;-0.156001;1
City108306;-0.239663;0.102094;1
City108308;-0.124862;0.228446;1
City108309;-0.176061;0.0409;1
City108310;0.036359;-0.03118;1
City108314;-0.089063;0.061808;1
City108316;0.010223;-0.229506;1
City108317;-0.294894;-0.047451;1
City108318;0.098644;-0.149773;1
City108319;0.139001;0.169979;1
City108320;-0.010099;0.041289;1
City108323;-0.267399;0.057514;1
City108327;0.13438;-0.07512;1
City108328;0.263618;-0.20124;1
City108329;-0.106123;0.22382;1
City108330;0.118817;-0.215404;1
City108333;-0.052769;-0.011695;1
City108336;-0.157859;0.015829;1
City108339;-0.327833;0.12558;1
City108340;-0.164963;0.100478;1
City108341;-0.149272;-0.063179;1
City108342;0.047913;-0.214948;1
City108343;0.145429;0.022735;1
City108344;0.124848;0.062039;1
City108345;-0.184584;0.057929;1
City108346;-0.229473;0.097241;1
City108347;0.144726;-0.180086;1
City108348;0.284395;0.188442;1
City108349;-0.102421;0.114128;1
City108351;-0.154116;0.110945;1
City108352;-0.297023;-0.067035;1
City108354;0.300229;0.037281;1
City108355;-0.082498;0.209367;1
City108356;-0.060909;0.035063;1
City108357;0.095069;0.045329;1
City108360;-0.153212;0.10699;1
City108362;0.009097;-0.125488;1
City108364;0.035067;-0.107158;1
City108368;0.396262;0.052517;1
City108369;-0.221763;0.060208;1
City108370;0.330536;0.019944;1
City108371;0.239814;-0.0183;1
City108372;-0.040917;-0.134132;1
City108373;-0.181916;0.194246;1
City108374;0.035552;0.041558;1
City108375;-0.084485;-0.090702;1
City108376;0.000035;-0.144168;1
City108377;0.267125;-0.178798;1
City108378;0.35183;-0.086118;1
City108379;-0.024636;-0.18883;1
City108381;0.309991;0.027156;1
City108383;0.144517;-0.19354;1
City108384;-0.036989;-0.022724;1
City108387;-0.152406;-0.106986;1
City108388;-0.018381;-0.054614;1
City108391;-0.092704;-0.025516;1
City108393;-0.174573;-0.098557;1
City108394;-0.098066;0.094837;1
City108395;0.007202;-0.022853;1
City108396;-0.011734;-0.012114;1
City108397;0.000997;-0.175839;1
City108398;-0.175944;-0.009671;1
City108399;-0.138774;-0.01593;1
City108400;-0.299535;0.035135;1
City108403;-0.086659;-0.027056;1
City108404;0.128047;0.100988;1
City108407;0.074297;-0.155917;1
City108408;-0.142901;0.243362;1
City108410;-0.073011;-0.091805;1
City108413;-0.140482;-0.084535;1
City108414;-0.357426;-0.000431;1
City108417;-0.109334;0.080507;1
City108420;0.071163;0.014965;1
City108421;-0.2423;0.08191;1
City108422;-0.005809;0.12421;1
City108424;0.180749;-0.124318;1
City108425;-0.159944;0.102104;1
City108427;-0.102321;-0.200808;1
City108428;0.007641;-0.142993;1
City108429;0.225148;-0.047895;1
City108432;0.020298;0.044254;1
City108433;-0.101198;0.203283;1
City108434;0.137253;0.10469;1
City108436;-0.037092;0.117648;1
City108437;-0.145314;0.090187;1
City108438;0.219487;-0.149016;1
City108439;-0.180062;-0.061834;1
City108440;-0.168638;-0.052309;1
City108442;0.207461;-0.183245;1
City108443;-0.075624;0.092239;1
City108444;-0.022508;0.047896;1
City108447;0.071359;-0.160836;1
City108448;-0.01511;-0.076456;1
City108449;-0.116962;-0.052064;1
City108450;-0.161542;-0.015661;1
City108452;-0.151965;0.179257;1
City108453;0.017215;-0.077156;1
City108454;-0.212791;-0.038649;1
City108455;0.260883;-0.067256;1
City108458;0.196894;0.20802;1
City108461;-0.068468;0.070302;1
City108463;0.041425;-0.165039;1
City108464;-0.035725;-0.150861;1
City108465;0.002468;-0.099997;1
City108466;0.21694;-0.052713;1
City108467;0.393829;0.222154;1
City108469;0.120411;0.117341;1
City108470;-0.104203;0.056184;1
City108471;-0.168074;-0.051327;1
City108472;-0.007775;-0.117167;1
City108473;0.314783;-0.043656;1
City108474;0.334407;0.001755;1
City108475;-0.222079;0.078552;1
City108476;-0.207333;0.050693;1
City108478;0.056226;-0.19942;1
City108480;0.187588;0.131725;1
City108481;-0.286144;0.044121;1
City108482;0.050385;-0.189485;1
City108485;-0.105759;-0.017985;1
City108486;0.400832;0.011012;1
City108487;-0.174499;0.09019;1
City108488;-0.018094;-0.063924;1
City108489;0.04528;-0.018846;1
City108490;-0.086246;0.23128;1
City108491;0.0406;0.233348;1
City108492;-0.147019;-0.054789;1
City108495;-0.124274;0.165445;1
City108496;-0.183495;0.011984;1
City108497;-0.277961;0.131305;1
City108500;0.255357;-0.18168;1
City108501;-0.252734;0.070025;1
City108503;-0.131974;0.188576;1
City108504;-0.075169;0.030067;1
City108505;-0.10725;0.143761;1
City108507;-0.037611;-0.088451;1
City108508;-0.116421;0.206841;1
City108510;0.008098;0.033954;1
City108511;-0.008622;0.081773;1
City108513;0.231062;-0.034762;1
City108515;0.152936;-0.040847;1
City108516;-0.196818;0.061361;1
City108517;-0.141968;0.003013;1
City108518;-0.212622;-0.112016;1
City108521;-0.043375;-0.041424;1
City108522;0.007734;-0.043974;1
City108523;-0.246917;0.040724;1
City108524;0.096823;-0.227398;1
City108527;-0.085584;0.047961;1
City108530;-0.057567;-0.13115;1
City108533;0.070502;-0.126481;1
City108534;0.067903;-0.021003;1
City108535;0.05428;-0.089338;1
City108537;-0.083406;-0.008278;1
City108538;-0.014415;0.058448;1
City108540;0.160408;0.067297;1
City108542;-0.192405;0.063863;1
City108543;0.244481;-0.096321;1
City108546;0.326691;-0.115139;1
City108547;-0.064982;-0.051027;1
City108548;0.117312;-0.028076;1
City108551;-0.1224;0.039397;1
City108554;-0.139223;-0.061214;1
City108558;-0.179644;0.188433;1
City108559;0.110714;-0.080841;1
City108562;0.352436;0.000647;1
City108564;-0.06026;-0.118048;1
City108565;-0.066436;-0.152927;1
City108566;-0.069362;-0.084063;1
City108569;0.211665;-0.180927;1
City108570;-0.001123;0.114928;1
City108571;0.149188;-0.189324;1
City108572;-0.013738;0.069369;1
City108574;0.128711;-0.273573;1
City108575;-0.051544;0.07533;1
City108576;-0.058665;0.186039;1
City108577;0.048307;0.040338;1
City108578;-0.006775;-0.057684;1
City108580;-0.031311;-0.243173;1
City108583;0.072879;-0.21054;1
City108584;0.387106;0.153372;1
City108585;0.159703;0.009104;1
City108586;-0.254455;-0.02697;1
City108588;-0.220554;0.170715;1
City108589;0.250587;0.164833;1
City108590;0.24186;0.011622;1
City108592;-0.130687;-0.125636;1
City108593;-0.33283;0.013023;1
City108594;-0.124308;0.098199;1
City108596;0.043142;0.031704;1
City108597;0.323618;-0.066785;1
City108600;0.331317;-0.076031;1
City108601;0.067887;0.024203;1
City108602;0.147147;-0.145882;1
City108603;0.250728;-0.054317;1
City108604;0.000917;-0.153583;1
City108605;-0.012135;0.16383;1
City108615;0.038915;-0.077564;1
City108618;-0.141327;0.264139;1
City108620;-0.260503;-0.038474;1
City108621;-0.041173;-0.106707;1
City108622;0.059789;-0.247503;1
City108623;0.109195;0.177484;1
City108625;0.067712;-0.068884;1
City108628;-0.063244;-0.087713;1
City108629;-0.179622;-0.048256;1
City108631;-0.147066;0.007892;1
City108633;-0.143684;0.054565;1
City108634;-0.173315;0.125392;1
City108637;-0.229711;0.019603;1
City108638;-0.026684;0.124321;1
City108639;-0.07056;-0.020188;1
City108640;-0.038494;-0.015826;1
City108641;-0.046984;0.027124;1
City108642;-0.08669;0.019301;1
City108645;-0.085209;0.016686;1
City108647;-0.170317;-0.032454;1
City108650;-0.059547;0.071866;1
City108656;0.29997;0.060928;1
City108657;0.116972;-0.006985;1
City108658;0.032892;-0.145681;1
City108659;0.079338;-0.036004;1
City108660;-0.093281;-0.081358;1
City108661;-0.005101;-0.010077;1
City108662;-0.14525;0.318816;1
City108665;0.094088;0.044575;1
City108666;0.076323;-0.165954;1
City108669;-0.30057;-0.061326;1
City108671;-0.198679;0.144786;1
City108672;-0.275625;-0.030006;1
City108673;0.072809;0.079371;1
City108676;0.054937;0.188387;1
City108678;0.256056;-0.101548;1
City108682;-0.146404;0.010092;1
City108684;-0.358682;0.094021;1
City108686;-0.002854;0.177538;1
City108688;-0.003597;0.031966;1
City108689;-0.011625;0.137659;1
City108690;0.124068;-0.202978;1
City108691;-0.054707;0.174576;1
City108692;-0.178172;0.094343;1
City108693;-0.137559;-0.072977;1
City108695;0.08636;-0.013112;1
City108696;-0.032935;0.190945;1
City108697;-0.067731;0.066218;1
City108698;0.108803;0.275407;1
City108699;-0.110715;0.197402;1
City108700;0.263099;-0.158597;1
City108701;0.116027;-0.136243;1
City108703;0.019124;-0.149248;1
City108704;-0.32175;-0.058932;1
City108705;-0.103862;-0.105821;1
City108706;-0.198723;-0.110935;1
City108707;-0.207265;-0.051012;1
City108710;0.278441;0.03916;1
City108711;0.208182;0.10461;1
City108712;-0.10964;0.140468;1
City108713;0.200701;0.005477;1
City108715;0.118805;0.095496;1
City108716;0.282422;0.104276;1
City108717;-0.032259;-0.037355;1
City108718;0.071873;-0.175324;1
City108725;0.089697;0.15147;1
City108726;-0.2586;-0.051553;1
City108727;-0.042157;-0.073998;1
City108730;-0.001993;-0.042339;1
City108731;-0.082159;-0.108738;1
City108732;0.292318;-0.135174;1
City108733;-0.142608;-0.041401;1
City108734;-0.144529;-0.112907;1
City108735;-0.159754;0.234924;1
City108736;-0.211595;-0.063993;1
City108737;0.058207;-0.21901;1
City108738;0.214446;0.055243;1
City108739;-0.051272;0.091341;1
City108740;0.039872;-0.23051;1
City108741;-0.148748;-0.037249;1
City108742;0.262222;-0.157947;1
City108745;0.080968;0.136245;1
City108746;-0.136502;0.149454;1
City108747;0.02248;0.046369;1
City108749;0.160268;-0.014114;1
City108750;-0.113806;0.16256;1
City108752;-0.043564;-0.123099;1
City108753;-0.344267;-0.083048;1
City108754;0.227462;-0.087165;1
City108758;-0.183105;-0.001182;1
City108759;0.103691;0.13853;1
City108762;-0.157404;0.059156;1
City108763;-0.04727;-0.050107;1
City108764;-0.07211;0.123764;1
City108766;-0.180246;-0.071569;1
City108767;0.114855;0.157064;1
City108768;-0.168795;-0.012607;1
City108769;-0.12157;-0.069124;1
City108771;-0.213629;-0.013021;1
City108772;-0.054284;-0.139294;1
City108774;-0.173795;-0.015225;1
City108775;0.160714;-0.123753;1
City108776;0.29448;-0.147799;1
City108777;-0.019055;-0.069066;1
City108779;0.252741;-0.007785;1
City108780;-0.191436;-0.077919;1
City108782;0.135055;0.17194;1
City108783;0.122096;-0.200714;1
City108785;0.030796;-0.061343;1
City108786;-0.021998;0.057173;1
City108790;0.009826;-0.086272;1
City108791;-0.010212;0.07539;1
City108792;0.072683;-0.086367;1
City108794;0.220225;-0.118948;1
City108795;-0.158296;0.001229;1
City108796;-0.094468;0.142404;1
City108797;0.363896;0.014939;1
City108801;-0.091318;-0.018671;1
City108802;0.238994;0.026424;1
City108805;0.117953;-0.105639;1
City108807;-0.039861;0.011508;1
City108808;-0.108173;-0.132287;1
City108811;-0.132366;-0.096567;1
City108814;0.289668;-0.195487;1
City108816;-0.072645;0.073688;1
City108817;0.198131;-0.079347;1
City108818;-0.112527;-0.11025;1
City108822;-0.086858;-0.096457;1
City108823;-0.219514;0.081904;1
City108824;0.043489;-0.064488;1
City108826;-0.031551;0.052481;1
City108828;-0.167951;-0.038541;1
City108829;-0.021679;-0.192748;1
City108831;-0.184553;-0.081275;1
City108835;0.214675;-0.176484;1
City108836;-0.07593;0.141195;1
City108837;-0.086272;0.21712;1
City108838;0.222128;-0.117107;1
City108841;-0.016212;0.258714;1
City108842;-0.179893;-0.075112;1
City108844;-0.061631;0.063009;1
City108845;0.2307;-0.133798;1
City108846;-0.147892;-0.183867;1
City108847;-0.078043;0.255578;1
City108849;-0.124961;-0.046304;1
City108850;-0.058856;0.2247;1
City108851;0.017198;-0.135496;1
City108852;-0.000422;-0.122553;1
City108853;-0.17975;0.153052;1
City108854;-0.146012;-0.023499;1
City108855;0.039199;-0.040437;1
City108857;0.024201;-0.044469;1
City108859;0.061677;0.044865;1
City108860;-0.03282;-0.151373;1
City108861;0.212306;-0.093452;1
City108862;-0.022693;0.249673;1
City108863;-0.062595;0.059408;1
City108864;0.068559;0.109594;1
City108866;0.113519;-0.170557;1
City108868;-0.093652;-0.011165;1
City108869;-0.411891;-0.147597;1
City108871;-0.298672;-0.05169;1
City108873;0.185774;0.102528;1
City108874;0.141356;-0.007965;1
City108875;-0.152463;0.000857;1
City108876;0.047706;0.212882;1
City108878;0.136208;-0.003279;1
City108879;-0.211009;-0.126613;1
City108880;0.22538;-0.124407;1
City108883;0.006245;-0.108964;1
City108884;0.061592;-0.065762;1
City108885;0.168804;-0.146068;1
City108886;0.262143;-0.154945;1
City108888;-0.113142;0.186813;1
City108889;0.17845;-0.053211;1
City108891;0.269618;-0.008634;1
City108892;-0.076576;0.019992;1
City108893;-0.118482;0.24917;1
City108894;0.051068;0.080266;1
City108897;0.103254;-0.180433;1
City108898;0.077216;-0.118651;1
City108899;0.25322;-0.124066;1
City108902;-0.318413;0.029376;1
City108903;0.18024;0.17039;1
City108908;-0.199857;0.015644;1
City108909;0.023255;-0.142905;1
City108913;0.073036;-0.130869;1
City108914;0.127862;-0.117233;1
City108915;0.248138;-0.006012;1
City108916;-0.127797;-0.024506;1
City108917;0.202575;0.059095;1
City108918;-0.086694;0.189304;1
City108919;0.218919;-0.151971;1
City108920;0.100244;-0.031225;1
City108922;-0.219868;0.006437;1
City108924;0.029811;-0.056449;1
City108926;0.339914;-0.057455;1
City108927;0.013486;0.247203;1
City108928;0.09005;-0.180486;1
City108929;-0.092505;0.257762;1
City108931;-0.034737;-0.14476;1
City108932;0.225167;0.00347;1
City108934;-0.157273;0.055545;1
City108935;0.163777;-0.058668;1
City108936;-0.225575;0.087822;1
City108938;-0.09687;0.037491;1
City108939;-0.197913;0.113849;1
City108940;-0.30312;-0.083386;1
City108941;0.082138;-0.178448;1
City108943;0.048973;-0.133585;1
City108945;-0.159112;0.027364;1
City108946;-0.181698;0.099725;1
City108949;-0.328797;-0.027285;1
City108950;0.122927;-0.195084;1
City108951;0.028763;-0.203322;1
City108952;0.070139;-0.156364;1
City108953;-0.273281;-0.001734;1
City108954;-0.000862;0.24242;1
City108957;0.035121;0.080283;1
City108958;0.193689;-0.123482;1
City108963;-0.117665;0.145241;1
City108964;-0.28637;0.101596;1
City108966;-0.109105;0.086478;1
City108967;-0.187027;-0.041599;1
City108968;-0.213323;-0.109824;1
City108969;0.004507;-0.001598;1
City108971;-0.013855;0.120993;1
City108972;-0.071592;0.18063;1
City108974;-0.009264;0.055684;1
City108976;-0.175375;0.03142;1
City108977;0.317287;-0.082808;1
City108979;-0.312093;-0.055231;1
City108980;-0.149192;0.045206;1
City108981;0.172704;-0.176848;1
City108982;-0.150974;0.144243;1
City108983;-0.122358;0.067127;1
City108984;-0.087312;-0.165165;1
City108985;-0.040554;0.189601;1
City108990;0.100636;-0.085196;1
City108991;-0.218913;0.04719;1
City108994;0.293011;-0.101135;1
City108995;0.118662;-0.002391;1
City108997;-0.180384;-0.085266;1
City108998;0.217507;0.058174;1
City108999;-0.083269;-0.110133;1
City109000;0.049678;-0.03851;1
City109004;0.091494;-0.028025;1
City109005;-0.016927;-0.052277;1
City109008;0.107003;0.092786;1
City109010;-0.247843;-0.105127;1
City109014;0.2428;0.003637;1
City109016;0.102429;-0.197148;1
City109017;-0.067797;0.264433;1
City109019;-0.069183;-0.000498;1
City109021;0.000585;0.052463;1
City109023;-0.150211;-0.064736;1
City109024;-0.076238;0.260262;1
City109025;-0.083841;0.074848;1
City109026;-0.271036;0.109167;1
City109028;0.313194;-0.093383;1
City109029;0.256825;-0.216752;1
City109030;-0.18852;0.058778;1
City109032;0.004965;0.004445;1
City109033;0.200466;-0.150777;1
City109034;-0.175574;0.059542;1
City109035;0.218693;-0.083965;1
City109036;0.009121;-0.155733;1
City109037;0.130838;0.041395;1
City109038;0.231222;0.05438;1
City109039;-0.13539;0.082714;1
City109040;0.205395;-0.104567;1
City109041;-0.160115;-0.095378;1
City109042;-0.12186;0.023566;1
City109050;-0.013965;-0.159428;1
City109051;0.082626;-0.085236;1
City109052;0.34719;0.063203;1
City109053;-0.095388;-0.075083;1
City109056;-0.225592;0.000365;1
City109057;0.066173;-0.130184;1
City109059;0.007313;-0.035533;1
City109062;-0.225247;0.090062;1
City109065;0.024313;-0.1184;1
City109066;-0.154608;-0.049846;1
City109067;0.055533;-0.162578;1
City109068;-0.050567;-0.082008;1
City109069;-0.130219;-0.101574;1
City109071;0.319428;-0.071954;1
City109073;0.224086;-0.081458;1
City109076;0.026277;-0.015068;1
City109077;0.088842;-0.0757;1
City109079;0.158724;0.070356;1
City109081;0.176519;-0.030206;1
City109082;0.083392;0.16813;1
City109085;-0.08518;-0.092167;1
City109086;-0.10012;-0.043019;1
City109088;0.210752;-0.105918;1
City109089;-0.15763;0.1524;1
City109090;0.016415;-0.240362;1
City109092;0.314068;0.00276;1
City109094;0.181654;-0.076203;1
City109095;0.067525;0.133524;1
City109096;0.043095;0.150658;1
City109098;0.308518;-0.039605;1
City109099;-0.22573;-0.0323;1
City109100;0.036758;0.098061;1
City109101;-0.127272;0.07568;1
City109103;-0.254215;0.094592;1
City109105;-0.200453;0.104538;1
City109106;-0.009546;-0.050571;1
City109107;-0.062474;-0.062436;1
City109108;-0.182548;-0.059164;1
City109109;0.079235;0.180974;1
City109111;-0.193258;-0.031886;1
City109114;-0.23295;0.134493;1
City109115;-0.222126;-0.125336;1
City109116;-0.226127;-0.060726;1
City109117;-0.352398;-0.041294;1
City109118;-0.125685;-0.087965;1
City109119;0.189041;-0.190486;1
City109120;0.06076;0.020525;1
City109121;0.203713;-0.043752;1
City109122;-0.255364;-0.024368;1
City109125;-0.1969;0.105266;1
City109130;-0.06431;-0.058192;1
City109133;-0.209543;-0.094512;1
City109134;0.092323;-0.126181;1
City109135;0.045312;0.111095;1
City109139;0.265747;-0.024394;1
City109140;-0.210356;0.120161;1
City109144;-0.139572;0.042998;1
City109145;0.064022;-0.127922;1
City109146;0.240147;0.015972;1
City109147;0.01164;-0.161803;1
City109148;0.047305;0.203408;1
City109150;0.320809;0.110607;1
City109151;-0.055075;0.155252;1
City109155;0.0672;0.109266;1
City109156;-0.054232;-0.069543;1
City109157;0.002589;0.142466;1
City109158;-0.087489;-0.061715;1
City109163;0.347897;-0.099953;1
City109165;-0.258355;-0.035959;1
City109166;0.035746;-0.009755;1
